#Indent,Branch,PV,Description,Latch,Delay,Count,Filter,Guidance
0,LCLS,,,,,,,
1,BCS,,,,,,,
,,LION:LTU0:766:VACT,,false,0,,LION:LTU0:766:VACTFP,
4,CHAS:LTU0:ALL,,,,,,,"LTU beam containment system ,Group Name: CHAS:LTU0:ALL ,Summary PV:  CHAS:LTU0:ALL:STATSUMY ,"
,,CHAS:LTU0:BC03:HVSTATE,,false,0,,CHAS:LTU0:BC03:HVSTATEFP,
,,CHAS:LTU0:BC04:HVSTATE,,false,0,,CHAS:LTU0:BC04:HVSTATEFP,
,,CHAS:LTU0:BC06:HVSTATE,,false,0,,CHAS:LTU0:BC06:HVSTATEFP,
,,CHAS:LTU0:BC07:HVSTATE,,false,0,,CHAS:LTU0:BC07:HVSTATEFP,
4,BLM:LTUS:BC01,,,,,,,"BSY BCS BLM ,Group Name: BLM:LTUS:BC01 ,Summary PV:  BLM:LTUS:BC01:STATSUMY ,"
5,LBLM:LTUS:_0:A,,,,,,,
,,LBLM:LTUS:_0:A:UP_TIME_SECSUM,,false,0,,LBLM:LTUS:_0:A:UP_TIME_SECSUMFP,
,,LBLM:LTUS:_0:A:UP_TIME_SEC,,false,0,,LBLM:LTUS:_0:A:UP_TIME_SECFP,
5,LBLM:LTUS:_0:B,,,,,,,
,,LBLM:LTUS:_0:B:UP_TIME_SECSUM,,false,0,,LBLM:LTUS:_0:B:UP_TIME_SECSUMFP,
,,LBLM:LTUS:_0:B:UP_TIME_SEC,,false,0,,LBLM:LTUS:_0:B:UP_TIME_SECFP,
5,LBLM:LTUS:105:A,,,,,,,
,,LBLM:LTUS:105:A:FLT_LATCH,,false,0,,LBLM:LTUS:105:A:FLT_LATCHFP,
,,LBLM:LTUS:105:A:LOCK_IN_AMP_IIR,,false,0,,LBLM:LTUS:105:A:LOCK_IN_AMP_IIRFP,
,,LBLM:LTUS:105:A:UP_TIME_SECSUM,,false,0,,LBLM:LTUS:105:A:UP_TIME_SECSUMFP,
,,LBLM:LTUS:105:A:UP_TIME_SEC,,false,0,,LBLM:LTUS:105:A:UP_TIME_SECFP,
5,LBLM:LTUS:433:A,,,,,,,
,,LBLM:LTUS:433:A:FLT_LATCH,,false,0,,LBLM:LTUS:433:A:FLT_LATCHFP,
,,LBLM:LTUS:433:A:LOCK_IN_AMP_IIR,,false,0,,LBLM:LTUS:433:A:LOCK_IN_AMP_IIRFP,
,,LBLM:LTUS:433:A:UP_TIME_SECSUM,,false,0,,LBLM:LTUS:433:A:UP_TIME_SECSUMFP,
,,LBLM:LTUS:433:A:UP_TIME_SEC,,false,0,,LBLM:LTUS:433:A:UP_TIME_SECFP,
5,LBLM:LTUS:433:B,,,,,,,
,,LBLM:LTUS:433:B:FLT_LATCH,,false,0,,LBLM:LTUS:433:B:FLT_LATCHFP,
,,LBLM:LTUS:433:B:LOCK_IN_AMP_IIR,,false,0,,LBLM:LTUS:433:B:LOCK_IN_AMP_IIRFP,
,,LBLM:LTUS:433:B:UP_TIME_SECSUM,,false,0,,LBLM:LTUS:433:B:UP_TIME_SECSUMFP,
,,LBLM:LTUS:433:B:UP_TIME_SEC,,false,0,,LBLM:LTUS:433:B:UP_TIME_SECFP,
5,LBLM:LTUS:738:A,,,,,,,
,,LBLM:LTUS:738:A:FLT_LATCH,,false,0,,LBLM:LTUS:738:A:FLT_LATCHFP,
,,LBLM:LTUS:738:A:LOCK_IN_AMP_IIR,,false,0,,LBLM:LTUS:738:A:LOCK_IN_AMP_IIRFP,
,,LBLM:LTUS:738:A:UP_TIME_SECSUM,,false,0,,LBLM:LTUS:738:A:UP_TIME_SECSUMFP,
,,LBLM:LTUS:738:A:UP_TIME_SEC,,false,0,,LBLM:LTUS:738:A:UP_TIME_SECFP,
5,LBLM:LTUS:738:B,,,,,,,
,,LBLM:LTUS:738:B:FLT_LATCH,,false,0,,LBLM:LTUS:738:B:FLT_LATCHFP,
,,LBLM:LTUS:738:B:LOCK_IN_AMP_IIR,,false,0,,LBLM:LTUS:738:B:LOCK_IN_AMP_IIRFP,
,,LBLM:LTUS:738:B:UP_TIME_SECSUM,,false,0,,LBLM:LTUS:738:B:UP_TIME_SECSUMFP,
,,LBLM:LTUS:738:B:UP_TIME_SEC,,false,0,,LBLM:LTUS:738:B:UP_TIME_SECFP,
5,LBLM:LTUS:846:A,,,,,,,
,,LBLM:LTUS:846:A:FLT_LATCH,,false,0,,LBLM:LTUS:846:A:FLT_LATCHFP,
,,LBLM:LTUS:846:A:LOCK_IN_AMP_IIR,,false,0,,LBLM:LTUS:846:A:LOCK_IN_AMP_IIRFP,
,,LBLM:LTUS:846:A:UP_TIME_SECSUM,,false,0,,LBLM:LTUS:846:A:UP_TIME_SECSUMFP,
,,LBLM:LTUS:846:A:UP_TIME_SEC,,false,0,,LBLM:LTUS:846:A:UP_TIME_SECFP,
5,PBLM:LTU0:168,,,,,,,
,,PBLM:LTU0:168:FLT_LATCH,,false,0,,PBLM:LTU0:168:FLT_LATCHFP,
,,PBLM:LTU0:168:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:168:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:168:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:168:UP_TIME_SECSUMFP,
,,PBLM:LTU0:168:UP_TIME_SEC,,false,0,,PBLM:LTU0:168:UP_TIME_SECFP,
5,PBLM:LTU0:226,,,,,,,
,,PBLM:LTU0:226:FLT_LATCH,,false,0,,PBLM:LTU0:226:FLT_LATCHFP,
,,PBLM:LTU0:226:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:226:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:226:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:226:UP_TIME_SECSUMFP,
,,PBLM:LTU0:226:UP_TIME_SEC,,false,0,,PBLM:LTU0:226:UP_TIME_SECFP,
5,PBLM:LTU0:280,,,,,,,
,,PBLM:LTU0:280:FLT_LATCH,,false,0,,PBLM:LTU0:280:FLT_LATCHFP,
,,PBLM:LTU0:280:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:280:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:280:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:280:UP_TIME_SECSUMFP,
,,PBLM:LTU0:280:UP_TIME_SEC,,false,0,,PBLM:LTU0:280:UP_TIME_SECFP,
5,PBLM:LTU0:340,,,,,,,
,,PBLM:LTU0:340:FLT_LATCH,,false,0,,PBLM:LTU0:340:FLT_LATCHFP,
,,PBLM:LTU0:340:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:340:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:340:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:340:UP_TIME_SECSUMFP,
,,PBLM:LTU0:340:UP_TIME_SEC,,false,0,,PBLM:LTU0:340:UP_TIME_SECFP,
5,PBLM:LTU0:371,,,,,,,
,,PBLM:LTU0:371:FLT_LATCH,,false,0,,PBLM:LTU0:371:FLT_LATCHFP,
,,PBLM:LTU0:371:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:371:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:371:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:371:UP_TIME_SECSUMFP,
,,PBLM:LTU0:371:UP_TIME_SEC,,false,0,,PBLM:LTU0:371:UP_TIME_SECFP,
5,PBLM:LTU0:447,,,,,,,
,,PBLM:LTU0:447:FLT_LATCH,,false,0,,PBLM:LTU0:447:FLT_LATCHFP,
,,PBLM:LTU0:447:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:447:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:447:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:447:UP_TIME_SECSUMFP,
,,PBLM:LTU0:447:UP_TIME_SEC,,false,0,,PBLM:LTU0:447:UP_TIME_SECFP,
5,PBLM:LTU0:491,,,,,,,
,,PBLM:LTU0:491:FLT_LATCH,,false,0,,PBLM:LTU0:491:FLT_LATCHFP,
,,PBLM:LTU0:491:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:491:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:491:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:491:UP_TIME_SECSUMFP,
,,PBLM:LTU0:491:UP_TIME_SEC,,false,0,,PBLM:LTU0:491:UP_TIME_SECFP,
5,PBLM:LTU0:557,,,,,,,
,,PBLM:LTU0:557:FLT_LATCH,,false,0,,PBLM:LTU0:557:FLT_LATCHFP,
,,PBLM:LTU0:557:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:557:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:557:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:557:UP_TIME_SECSUMFP,
,,PBLM:LTU0:557:UP_TIME_SEC,,false,0,,PBLM:LTU0:557:UP_TIME_SECFP,
5,PBLM:LTU0:618,,,,,,,
,,PBLM:LTU0:618:FLT_LATCH,,false,0,,PBLM:LTU0:618:FLT_LATCHFP,
,,PBLM:LTU0:618:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:618:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:618:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:618:UP_TIME_SECSUMFP,
,,PBLM:LTU0:618:UP_TIME_SEC,,false,0,,PBLM:LTU0:618:UP_TIME_SECFP,
5,PBLM:LTU0:717,,,,,,,
,,PBLM:LTU0:717:FLT_LATCH,,false,0,,PBLM:LTU0:717:FLT_LATCHFP,
,,PBLM:LTU0:717:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:717:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:717:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:717:UP_TIME_SECSUMFP,
,,PBLM:LTU0:717:UP_TIME_SEC,,false,0,,PBLM:LTU0:717:UP_TIME_SECFP,
5,PBLM:LTU0:728,,,,,,,
,,PBLM:LTU0:728:FLT_LATCH,,false,0,,PBLM:LTU0:728:FLT_LATCHFP,
,,PBLM:LTU0:728:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:728:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:728:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:728:UP_TIME_SECSUMFP,
,,PBLM:LTU0:728:UP_TIME_SEC,,false,0,,PBLM:LTU0:728:UP_TIME_SECFP,
5,PBLM:LTU0:739,,,,,,,
,,PBLM:LTU0:739:FLT_LATCH,,false,0,,PBLM:LTU0:739:FLT_LATCHFP,
,,PBLM:LTU0:739:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:739:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:739:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:739:UP_TIME_SECSUMFP,
,,PBLM:LTU0:739:UP_TIME_SEC,,false,0,,PBLM:LTU0:739:UP_TIME_SECFP,
5,PBLM:LTU0:747,,,,,,,
,,PBLM:LTU0:747:FLT_LATCH,,false,0,,PBLM:LTU0:747:FLT_LATCHFP,
,,PBLM:LTU0:747:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:747:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:747:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:747:UP_TIME_SECSUMFP,
,,PBLM:LTU0:747:UP_TIME_SEC,,false,0,,PBLM:LTU0:747:UP_TIME_SECFP,
5,PBLM:LTU0:758,,,,,,,
,,PBLM:LTU0:758:FLT_LATCH,,false,0,,PBLM:LTU0:758:FLT_LATCHFP,
,,PBLM:LTU0:758:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:758:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:758:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:758:UP_TIME_SECSUMFP,
,,PBLM:LTU0:758:UP_TIME_SEC,,false,0,,PBLM:LTU0:758:UP_TIME_SECFP,
5,PBLM:LTU0:778,,,,,,,
,,PBLM:LTU0:778:FLT_LATCH,,false,0,,PBLM:LTU0:778:FLT_LATCHFP,
,,PBLM:LTU0:778:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:778:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:778:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:778:UP_TIME_SECSUMFP,
,,PBLM:LTU0:778:UP_TIME_SEC,,false,0,,PBLM:LTU0:778:UP_TIME_SECFP,
5,PBLM:LTU0:845,,,,,,,
,,PBLM:LTU0:845:FLT_LATCH,,false,0,,PBLM:LTU0:845:FLT_LATCHFP,
,,PBLM:LTU0:845:LOCK_IN_AMP_IIR,,false,0,,PBLM:LTU0:845:LOCK_IN_AMP_IIRFP,
,,PBLM:LTU0:845:UP_TIME_SECSUM,,false,0,,PBLM:LTU0:845:UP_TIME_SECSUMFP,
,,PBLM:LTU0:845:UP_TIME_SEC,,false,0,,PBLM:LTU0:845:UP_TIME_SECFP,
4,BCS:LTU0:PBLM,,,,,,,"BCS PLC LTU0 PBLM ,Group Name: BCS:LTU0:PBLM ,Summary PV:  BCS:LTU0:PBLM:STATSUMY ,"
5,BCS:LTU0:PBLM:A,,,,,,,"BCS PLC (PBLM) BC01 ,Group Name: BCS:LTU0:PBLM:A ,Summary PV: BCS:LTU0:PBLM:A:STATSUMY ,"
,,PBLM:LTU0:168:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:168:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:168:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:168:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:168:BP_DO_A,,false,0,,PBLM:LTU0:168:BP_DO_AFP,
,,PBLM:LTU0:226:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:226:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:226:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:226:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:226:BP_DO_A,,false,0,,PBLM:LTU0:226:BP_DO_AFP,
,,PBLM:LTU0:280:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:280:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:280:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:280:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:280:BP_DO_A,,false,0,,PBLM:LTU0:280:BP_DO_AFP,
,,PBLM:LTU0:340:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:340:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:340:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:340:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:340:BP_DO_A,,false,0,,PBLM:LTU0:340:BP_DO_AFP,
,,PBLM:LTU0:371:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:371:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:371:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:371:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:371:BP_DO_A,,false,0,,PBLM:LTU0:371:BP_DO_AFP,
,,PBLM:LTU0:447:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:447:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:447:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:447:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:447:BP_DO_A,,false,0,,PBLM:LTU0:447:BP_DO_AFP,
,,PBLM:LTU0:491:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:491:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:491:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:491:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:491:BP_DO_A,,false,0,,PBLM:LTU0:491:BP_DO_AFP,
,,PBLM:LTU0:557:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:557:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:557:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:557:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:557:BP_DO_A,,false,0,,PBLM:LTU0:557:BP_DO_AFP,
,,PBLM:LTU0:618:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:618:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:618:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:618:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:618:BP_DO_A,,false,0,,PBLM:LTU0:618:BP_DO_AFP,
,,PBLM:LTU0:717:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:717:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:717:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:717:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:717:BP_DO_A,,false,0,,PBLM:LTU0:717:BP_DO_AFP,
,,PBLM:LTU0:728:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:728:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:728:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:728:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:728:BP_DO_A,,false,0,,PBLM:LTU0:728:BP_DO_AFP,
,,PBLM:LTU0:739:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:739:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:739:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:739:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:739:BP_DO_A,,false,0,,PBLM:LTU0:739:BP_DO_AFP,
,,PBLM:LTU0:747:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:747:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:747:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:747:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:747:BP_DO_A,,false,0,,PBLM:LTU0:747:BP_DO_AFP,
,,PBLM:LTU0:758:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:758:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:758:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:758:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:758:BP_DO_A,,false,0,,PBLM:LTU0:758:BP_DO_AFP,
,,PBLM:LTU0:778:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:778:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:778:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:778:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:778:BP_DO_A,,false,0,,PBLM:LTU0:778:BP_DO_AFP,
,,PBLM:LTU0:845:EXCEEDS_THLD_A,,false,0,,PBLM:LTU0:845:EXCEEDS_THLD_AFP,
,,PBLM:LTU0:845:RDBK_OK_LTCH_A,,false,0,,PBLM:LTU0:845:RDBK_OK_LTCH_AFP,
,,PBLM:LTU0:845:BP_DO_A,,false,0,,PBLM:LTU0:845:BP_DO_AFP,
4,BCS:LTUS:LBLM,,,,,,,"BCS PLC LTUS PBLM ,Group Name: BCS:LTUS:PBLM ,Summary PV:  BCS:LTUS:PBLM:STATSUMY ,"
5,BCS:LTUS:LBLM:A,,,,,,,"BCS PLC (PBLM) BC01 ,Group Name: BCS:LTUS:PBLM:A ,Summary PV: BCS:LTUS:PBLM:A:STATSUMY ,"
,,LBLM:LTUS:105:ESC_PPS_A,,false,0,,LBLM:LTUS:105:ESC_PPS_AFP,
,,LBLM:LTUS:105:DSC_BP_A,,false,0,,LBLM:LTUS:105:DSC_BP_AFP,
,,LBLM:LTUS:105:RDBK_OK_LTCH_A,,false,0,,LBLM:LTUS:105:RDBK_OK_LTCH_AFP,
,,LBLM:LTUS:105:OK_LTCH_PPS_A,,false,0,,LBLM:LTUS:105:OK_LTCH_PPS_AFP,
,,LBLM:LTUS:105:EXCEEDS_THLD_A,,false,0,,LBLM:LTUS:105:EXCEEDS_THLD_AFP,
,,LBLM:LTUS:433:ESC_PPS_A,,false,0,,LBLM:LTUS:433:ESC_PPS_AFP,
,,LBLM:LTUS:433:DSC_BP_A,,false,0,,LBLM:LTUS:433:DSC_BP_AFP,
,,LBLM:LTUS:433:RDBK_OK_LTCH_A,,false,0,,LBLM:LTUS:433:RDBK_OK_LTCH_AFP,
,,LBLM:LTUS:433:OK_LTCH_PPS_A,,false,0,,LBLM:LTUS:433:OK_LTCH_PPS_AFP,
,,LBLM:LTUS:433:EXCEEDS_THLD_A,,false,0,,LBLM:LTUS:433:EXCEEDS_THLD_AFP,
,,LBLM:LTUS:738:ESC_PPS_A,,false,0,,LBLM:LTUS:738:ESC_PPS_AFP,
,,LBLM:LTUS:738:DSC_BP_A,,false,0,,LBLM:LTUS:738:DSC_BP_AFP,
,,LBLM:LTUS:738:RDBK_OK_LTCH_A,,false,0,,LBLM:LTUS:738:RDBK_OK_LTCH_AFP,
,,LBLM:LTUS:738:OK_LTCH_PPS_A,,false,0,,LBLM:LTUS:738:OK_LTCH_PPS_AFP,
,,LBLM:LTUS:738:EXCEEDS_THLD_A,,false,0,,LBLM:LTUS:738:EXCEEDS_THLD_AFP,
,,LBLM:LTUS:846:ESC_PPS_A,,false,0,,LBLM:LTUS:846:ESC_PPS_AFP,
,,LBLM:LTUS:846:DSC_BP_A,,false,0,,LBLM:LTUS:846:DSC_BP_AFP,
,,LBLM:LTUS:846:RDBK_OK_LTCH_A,,false,0,,LBLM:LTUS:846:RDBK_OK_LTCH_AFP,
,,LBLM:LTUS:846:OK_LTCH_PPS_A,,false,0,,LBLM:LTUS:846:OK_LTCH_PPS_AFP,
,,LBLM:LTUS:846:EXCEEDS_THLD_A,,false,0,,LBLM:LTUS:846:EXCEEDS_THLD_AFP,
5,BCS:LTUS:LBLM:B,,,,,,,"BCS PLC (LBLM) BC02 ,Group Name: BCS:LTUS:LBLM:B ,Summary PV: BCS:LTUS:LBLM:B:STATSUMY ,"
,,LBLM:LTUS:433:ESC_PPS_B,,false,0,,LBLM:LTUS:433:ESC_PPS_BFP,
,,LBLM:LTUS:433:DSC_BP_B,,false,0,,LBLM:LTUS:433:DSC_BP_BFP,
,,LBLM:LTUS:433:RDBK_OK_LTCH_B,,false,0,,LBLM:LTUS:433:RDBK_OK_LTCH_BFP,
,,LBLM:LTUS:433:OK_LTCH_PPS_B,,false,0,,LBLM:LTUS:433:OK_LTCH_PPS_BFP,
,,LBLM:LTUS:433:EXCEEDS_THLD_B,,false,0,,LBLM:LTUS:433:EXCEEDS_THLD_BFP,
,,LBLM:LTUS:738:ESC_PPS_B,,false,0,,LBLM:LTUS:738:ESC_PPS_BFP,
,,LBLM:LTUS:738:DSC_BP_B,,false,0,,LBLM:LTUS:738:DSC_BP_BFP,
,,LBLM:LTUS:738:RDBK_OK_LTCH_B,,false,0,,LBLM:LTUS:738:RDBK_OK_LTCH_BFP,
,,LBLM:LTUS:738:OK_LTCH_PPS_B,,false,0,,LBLM:LTUS:738:OK_LTCH_PPS_BFP,
,,LBLM:LTUS:738:EXCEEDS_THLD_B,,false,0,,LBLM:LTUS:738:EXCEEDS_THLD_BFP,
3,BCS:UNDS:1,,,,,,,"ltu1 BCS ,Group Name: BCS:UNDS:1 ,Summary PV:  BCS:UNDS:1:STATSUMY ,"
4,BLM:UNDS:BC01,,,,,,,"BSY BCS BLM ,Group Name: BLM:UNDS:BC01 ,Summary PV:  BLM:UNDS:BC01:STATSUMY ,"
5,LBLM:UNDS:4050:A,,,,,,,
,,LBLM:UNDS:4050:A:FLT_LATCH,,false,0,,LBLM:UNDS:4050:A:FLT_LATCHFP,
,,LBLM:UNDS:4050:A:LOCK_IN_AMP_IIR,,false,0,,LBLM:UNDS:4050:A:LOCK_IN_AMP_IIRFP,
,,LBLM:UNDS:4050:A:UP_TIME_SECSUM,,false,0,,LBLM:UNDS:4050:A:UP_TIME_SECSUMFP,
,,LBLM:UNDS:4050:A:UP_TIME_SEC,,false,0,,LBLM:UNDS:4050:A:UP_TIME_SECFP,
5,LBLM:UNDS:4650:A,,,,,,,
,,LBLM:UNDS:4650:A:FLT_LATCH,,false,0,,LBLM:UNDS:4650:A:FLT_LATCHFP,
,,LBLM:UNDS:4650:A:LOCK_IN_AMP_IIR,,false,0,,LBLM:UNDS:4650:A:LOCK_IN_AMP_IIRFP,
,,LBLM:UNDS:4650:A:UP_TIME_SECSUM,,false,0,,LBLM:UNDS:4650:A:UP_TIME_SECSUMFP,
,,LBLM:UNDS:4650:A:UP_TIME_SEC,,false,0,,LBLM:UNDS:4650:A:UP_TIME_SECFP,
5,LBLM:UNDS:4650:B,,,,,,,
,,LBLM:UNDS:4650:B:FLT_LATCH,,false,0,,LBLM:UNDS:4650:B:FLT_LATCHFP,
,,LBLM:UNDS:4650:B:LOCK_IN_AMP_IIR,,false,0,,LBLM:UNDS:4650:B:LOCK_IN_AMP_IIRFP,
,,LBLM:UNDS:4650:B:UP_TIME_SECSUM,,false,0,,LBLM:UNDS:4650:B:UP_TIME_SECSUMFP,
,,LBLM:UNDS:4650:B:UP_TIME_SEC,,false,0,,LBLM:UNDS:4650:B:UP_TIME_SECFP,
4,BCS:UNDS:LBLM,,,,,,,"BCS PLC UNDS PBLM ,Group Name: BCS:UNDS:PBLM ,Summary PV:  BCS:UNDS:PBLM:STATSUMY ,"
5,BCS:UNDS:LBLM:A,,,,,,,"BCS PLC (PBLM) BC01 ,Group Name: BCS:UNDS:PBLM:A ,Summary PV: BCS:UNDS:PBLM:A:STATSUMY ,"
,,LBLM:UNDS:4650:ESC_PPS_A,,false,0,,LBLM:UNDS:4650:ESC_PPS_AFP,
,,LBLM:UNDS:4650:DSC_BP_A,,false,0,,LBLM:UNDS:4650:DSC_BP_AFP,
,,LBLM:UNDS:4650:RDBK_OK_LTCH_A,,false,0,,LBLM:UNDS:4650:RDBK_OK_LTCH_AFP,
,,LBLM:UNDS:4650:OK_LTCH_PPS_A,,false,0,,LBLM:UNDS:4650:OK_LTCH_PPS_AFP,
,,LBLM:UNDS:4650:EXCEEDS_THLD_A,,false,0,,LBLM:UNDS:4650:EXCEEDS_THLD_AFP,
,,LBLM:UNDS:4050:ESC_PPS_A,,false,0,,LBLM:UNDS:4050:ESC_PPS_AFP,
,,LBLM:UNDS:4050:DSC_BP_A,,false,0,,LBLM:UNDS:4050:DSC_BP_AFP,
,,LBLM:UNDS:4050:RDBK_OK_LTCH_A,,false,0,,LBLM:UNDS:4050:RDBK_OK_LTCH_AFP,
,,LBLM:UNDS:4050:OK_LTCH_PPS_A,,false,0,,LBLM:UNDS:4050:OK_LTCH_PPS_AFP,
,,LBLM:UNDS:4050:EXCEEDS_THLD_A,,false,0,,LBLM:UNDS:4050:EXCEEDS_THLD_AFP,
5,BCS:UNDS:LBLM:B,,,,,,,"BCS PLC (LBLM) BC02 ,Group Name: BCS:UNDS:LBLM:B ,Summary PV: BCS:UNDS:LBLM:B:STATSUMY ,"
,,LBLM:UNDS:4650:ESC_PPS_B,,false,0,,LBLM:UNDS:4650:ESC_PPS_BFP,
,,LBLM:UNDS:4650:DSC_BP_B,,false,0,,LBLM:UNDS:4650:DSC_BP_BFP,
,,LBLM:UNDS:4650:RDBK_OK_LTCH_B,,false,0,,LBLM:UNDS:4650:RDBK_OK_LTCH_BFP,
,,LBLM:UNDS:4650:OK_LTCH_PPS_B,,false,0,,LBLM:UNDS:4650:OK_LTCH_PPS_BFP,
,,LBLM:UNDS:4650:EXCEEDS_THLD_B,,false,0,,LBLM:UNDS:4650:EXCEEDS_THLD_BFP,
